ID,POSTAL_CODE,BEDROOMS,LIVING_AREA,LAND,PRICE,POSTED,VIEWS,SAVES,TYPE,LOCATION,COMMUNE
7204959,"1000",2,100,,1600,10/10/2017,,,"House","Rue  Haute  192 1000    Brussels  City ","Ville de Bruxelles"
7203819,"1000",2,127,,1400,10/10/2017,45,1,"House","Avenue  du  Venezuela  21 1000    Bruxelles ","Ville de Bruxelles"
7200076,"1000",2,110,,1700,10/6/2017,,,"Apartment","Quai  du  Chantier   1000    BRUXELLES ","Ville de Bruxelles"
7198909,"1000",3,200,,1800,10/6/2017,,,"House","1000    BRUXELLES ","Ville de Bruxelles"
7198356,"1000",2,90,,1200,10/6/2017,60,1,"Apartment","Rue  de  la  violette  32 1000    Bruxelles ","Ville de Bruxelles"
7196450,"1000",3,185,,3000,10/5/2017,,,"Apartment","Rue  Des  petit  Carmes  24C68 1000    Brussels  City ","Ville de Bruxelles"
7195522,"1000",2,99,,1150,10/4/2017,,,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7193431,"1000",5,300,250,2600,10/3/2017,,,"House","Square  des  Nations  12 1000    Brussels  City ","Ville de Bruxelles"
7193169,"1000",6,280,80,2300,10/3/2017,,,"House","1000     ","Ville de Bruxelles"
7190228,"1000",2,120,,1500,10/1/2017,214,2,"Apartment","Rue  des  Sables  27a 1000    Bruxelles  ville ","Ville de Bruxelles"
7189453,"1000",2,,140,1700,9/30/2017,,,"House","Rue  de  Namur  82 1000    Brussels  City ","Ville de Bruxelles"
7188742,"1000",3,130,,3000,9/30/2017,313,1,"Apartment","Square  MarieLouise  60 1000    Bruxelles ","Ville de Bruxelles"
7188227,"1000",3,300,,3000,9/29/2017,,,"House","Rue  des  Palais  42 1000    Bruxelles   ","Ville de Bruxelles"
7187705,"1000",2,90,,960,9/29/2017,,,"Apartment","Rue  Ernest  Allard  36 1000    Brussels  City ","Ville de Bruxelles"
7187374,"1000",2,123,,1300,9/29/2017,13,0,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7187347,"1000",3,,,1650,9/29/2017,63,0,"House","1000    Bruxelles   ","Ville de Bruxelles"
7187306,"1000",5,257,,2200,9/29/2017,100,2,"House","Rue  du  Cardinal  49 1000    Bruxelles   ","Ville de Bruxelles"
7186891,"1000",2,120,,1500,9/29/2017,20,0,"Apartment","Rue  du  royal  164 1000    Bruxelles ","Ville de Bruxelles"
7185968,"1000",2,100,,1225,9/28/2017,51,0,"Apartment","Rue  de  la  Vall  67 1000    Bruxelles ","Ville de Bruxelles"
7185086,"1000",5,200,,2300,9/28/2017,,,"House","Titiaanstraat  21 1000    Brussels  City ","Ville de Bruxelles"
7185030,"1000",3,220,,2250,9/28/2017,,,"House","1000    Bruxelles ","Ville de Bruxelles"
7184911,"1000",2,108,,1700,9/28/2017,,,"Apartment","Rue  aux  Laines  19 1000    Bruxelles ","Ville de Bruxelles"
7184910,"1000",2,105,,1350,9/28/2017,,,"Apartment","Rue  de  la  Montagne  27 1000    Brussels  City ","Ville de Bruxelles"
7184687,"1000",2,85,,990,9/27/2017,,,"Apartment","Quai  des  niches  58 1000    Bruxelles ","Ville de Bruxelles"
7183628,"1000",3,150,30,1200,9/27/2017,,,"House","1000    Brussels  City ","Ville de Bruxelles"
7183534,"1000",4,170,38,5900,9/27/2017,,,"Building","Rue  des  Pierres  53 1000    Brussels  City ","Ville de Bruxelles"
7183512,"1000",3,200,260,1800,9/27/2017,,,"House","Reu   de  la  Senne  81 1000    Brussels  City ","Ville de Bruxelles"
7183449,"1000",2,120,,1800,9/27/2017,63,1,"Apartment","Square  MarieLouise  58 1000    Bruxelles ","Ville de Bruxelles"
7183111,"1000",2,123,,1580,9/27/2017,,,"Apartment","Quai  des  niches  69 1000    Bruxelles ","Ville de Bruxelles"
7183069,"1000",2,95,,1700,9/27/2017,,,"House","1000    Bruxelles ","Ville de Bruxelles"
7182613,"1000",2,116,,1350,9/26/2017,,,"Apartment","rue  Ernest  Allard  12 1000    Brussels  City ","Ville de Bruxelles"
7182538,"1000",3,330,120,4000,9/26/2017,,,"House","Rue  Ernest  Allard  43 1000    Bruxelles ","Ville de Bruxelles"
7181484,"1000",2,110,,1700,9/26/2017,,,"Apartment","Quai  du  chantier  51 1000    Bruxelles ","Ville de Bruxelles"
7181368,"1000",3,130,,1375,9/26/2017,426,3,"Apartment","1000     Bruxelles ","Ville de Bruxelles"
7181069,"1000",2,95,,1150,9/26/2017,0,0,"Apartment","Boulevard  Emile  Jacmain  13 1000    Bruxelles ","Ville de Bruxelles"
7176939,"1000",2,99,,1250,9/22/2017,44,0,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7176319,"1000",2,100,51,1590,9/22/2017,136,1,"House","1000    Bruxelles ","Ville de Bruxelles"
7174960,"1000",5,355,,2480,9/21/2017,206,0,"House","Square  MarieLouise  68 1000    BRUXELLES ","Ville de Bruxelles"
7172823,"1000",2,117,,1800,9/20/2017,55,0,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7169753,"1000",2,117,,1400,9/19/2017,579,6,"Apartment","Rue  de  Villers  20 1000    Bruxelles ","Ville de Bruxelles"
7169751,"1000",4,180,,2300,9/19/2017,189,3,"House","Place  des  Barricades  21 1000    Bruxelles ","Ville de Bruxelles"
7169750,"1000",3,150,,1900,9/19/2017,250,2,"House","Rue  de  la  gence  29 1000    Brussels  City ","Ville de Bruxelles"
7169738,"1000",5,250,100,2900,9/19/2017,222,4,"House","1000    Bruxelles ","Ville de Bruxelles"
7161612,"1000",4,150,,1600,9/13/2017,660,2,"House","rue  de  Abdication   1000    Bruxelles   ","Ville de Bruxelles"
7159626,"1000",3,159,,2500,9/12/2017,343,0,"House","rue  des  Sablons  11 1000    Bruxelles  ville ","Ville de Bruxelles"
7158413,"1000",2,75,,1275,9/12/2017,667,7,"House","Place  Saintry   1000    Bruxelles ","Ville de Bruxelles"
7158412,"1000",3,200,,2250,9/12/2017,,,"House","Rue  Christine  25 1000    Bruxelles ","Ville de Bruxelles"
7157267,"1000",5,150,,1950,9/11/2017,,,"House","1000    Brussels  City ","Ville de Bruxelles"
7157139,"1000",5,150,,1950,9/11/2017,,,"House","1000    Bruxelles ","Ville de Bruxelles"
7155004,"1000",2,141,,1700,9/9/2017,33,2,"Apartment","1000    Bruxelles    ","Ville de Bruxelles"
7154245,"1000",5,150,,1950,9/8/2017,,,"House","1000    BRUXELLES ","Ville de Bruxelles"
7153340,"1000",5,150,155,1950,9/8/2017,,,"Building","1000    Bruxelles ","Ville de Bruxelles"
7153064,"1000",2,90,,1050,9/8/2017,125,5,"Apartment","Rue  des  Poissonniers   1000    Bruxelles ","Ville de Bruxelles"
7153062,"1000",2,130,,1700,9/8/2017,,,"House","Rue  foss  aux  loups  32 1000    Brussels  City ","Ville de Bruxelles"
7152583,"1000",2,118,,1800,9/7/2017,,,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7151501,"1000",2,120,30,1400,9/7/2017,,,"House","rue  de  la  cigogne   1A 1000    Brussels  City ","Ville de Bruxelles"
7150758,"1000",2,80,,1350,9/7/2017,122,1,"Apartment","Rue  du  Pepin  26 1000    Bruxelles ","Ville de Bruxelles"
7150327,"1000",2,140,,2200,9/6/2017,,,"Apartment","Rue  petit  carmes  24C 1000    Bruxelles ","Ville de Bruxelles"
7149800,"1000",3,160,,1800,9/6/2017,,,"House","1000    BRUXELLES ","Ville de Bruxelles"
7149740,"1000",4,210,1,1850,9/6/2017,,,"House","impasse  des  boeufs   1000    Brussels  City ","Ville de Bruxelles"
7149317,"1000",2,103,,1250,9/6/2017,,,"Apartment","rue  Lepage  17 1000    Brussels  City ","Ville de Bruxelles"
7142860,"1000",3,210,,2350,9/2/2017,124,2,"House","Rue  de   la  gence  13 1000    Bruxelles ","Ville de Bruxelles"
7142189,"1000",2,95,,1150,9/1/2017,,,"Apartment","Quai  des  niches  69 1000    BRUXELLES ","Ville de Bruxelles"
7141191,"1000",2,90,,1700,9/1/2017,,,"Apartment","Rue  de  la  Charit  21 1000    BRUXELLES ","Ville de Bruxelles"
7140789,"1000",2,95,,1100,9/1/2017,38,2,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7140408,"1000",5,250,100,3300,8/31/2017,,,"House","1000    Bruxelles ","Ville de Bruxelles"
7136569,"1000",2,130,,1000,8/29/2017,80,1,"Apartment","rue  du  Lombard  22 1000    Bruxelles  ville ","Ville de Bruxelles"
7136385,"1000",5,320,,2480,8/29/2017,47,0,"House","1000    BRUXELLES ","Ville de Bruxelles"
7135532,"1000",2,100,,1500,8/29/2017,29,0,"Apartment","1000     Bruxelles ","Ville de Bruxelles"
7132580,"1000",3,200,92,1800,8/26/2017,,,"House","1000    Brussels  City ","Ville de Bruxelles"
7132059,"1000",5,240,135,3300,8/25/2017,,,"House","Rue  ronse  65 1000     Bruxelles ","Ville de Bruxelles"
7131494,"1000",2,300,,5000,8/25/2017,,,"House","1000    Bruxelles ","Ville de Bruxelles"
7128945,"1000",2,105,,1150,8/24/2017,,,"Apartment","Rue  antoine  dansaert  85 1000    Brussels  City ","Ville de Bruxelles"
7128944,"1000",3,130,,1750,8/24/2017,33,1,"Apartment","Rue  de  Villers  22 1000    Brussels  City ","Ville de Bruxelles"
7126951,"1000",3,150,,2050,8/23/2017,21,0,"House","Rue  de  la  gence  29 1000    Brussels  City ","Ville de Bruxelles"
7123247,"1000",2,117,,1800,8/21/2017,29,0,"Apartment","Square  MarieLouise  58 1000    Bruxelles ","Ville de Bruxelles"
7123246,"1000",4,177,,2800,8/21/2017,35,1,"Apartment","Square  MarieLouise  58 1000    Bruxelles ","Ville de Bruxelles"
7120903,"1000",2,180,,1395,8/18/2017,233,0,"House","1000    BRUXELLES ","Ville de Bruxelles"
7120552,"1000",3,105,,1350,8/18/2017,441,4,"Apartment","Boulevard  Charlemagne  92 1000    Bruxelles ","Ville de Bruxelles"
7119250,"1000",2,200,,1850,8/17/2017,378,3,"Apartment","Rue  des  Fabriques   1000    Bruxelles ","Ville de Bruxelles"
7119015,"1000",2,185,,2000,8/17/2017,,,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7113581,"1000",2,85,,950,8/12/2017,472,6,"Apartment","Quai  des  niches  65 1000    Brussels  City ","Ville de Bruxelles"
7111977,"1000",2,120,,1400,8/11/2017,8,0,"Apartment","Avenue  du  Venezuela  21 1000    Bruxelles ","Ville de Bruxelles"
7111975,"1000",2,127,,1450,8/11/2017,12,0,"House","Avenue  du  Venezuela  21 1000    Bruxelles ","Ville de Bruxelles"
7110797,"1000",5,280,280,1975,8/10/2017,197,1,"House","1000    Bruxelles ","Ville de Bruxelles"
7110280,"1000",5,120,150,2400,8/10/2017,147,2,"House","rue  cuerens   1000     Brussels  City ","Ville de Bruxelles"
7110075,"1000",3,195,,3200,8/10/2017,130,7,"House","Chauss  Etterbeek  43 1000    Bruxelles ","Ville de Bruxelles"
7109993,"1000",2,101,,1150,8/10/2017,,,"Apartment","Rue  de  la  Colline   1000    Bruxelles  ville ","Ville de Bruxelles"
7109851,"1000",2,90,,900,8/10/2017,1601,15,"Apartment","Square  Marguerite  13 1000    Bruxelles ","Ville de Bruxelles"
7109612,"1000",2,93,,920,8/9/2017,,,"House","1000    BRUXELLES ","Ville de Bruxelles"
7108420,"1000",2,120,,1550,8/9/2017,16,1,"Apartment","Rue  coppens   1000    Bruxelles ","Ville de Bruxelles"
7108419,"1000",2,120,,1650,8/9/2017,16,0,"Apartment","Rue  antoine  dansaert  79 1000    Brussels  City ","Ville de Bruxelles"
7108227,"1000",2,100,,1250,8/9/2017,,,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7106086,"1000",2,90,,1700,8/7/2017,8,0,"Apartment","Rue  de  la  Charit  21 1000    BRUXELLES ","Ville de Bruxelles"
7105918,"1000",4,200,150,1950,8/7/2017,,,"House","1000    BRUXELLES ","Ville de Bruxelles"
7102394,"1000",2,85,75,1550,8/4/2017,56,0,"House","Rue  Fulton   1000    Brussels  City ","Ville de Bruxelles"
7102299,"1000",2,140,,2500,8/4/2017,10,0,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7099941,"1000",2,126,,1600,8/2/2017,93,4,"House","1000    Bruxelles ","Ville de Bruxelles"
7097678,"1000",2,90,,1700,8/1/2017,,,"Apartment","Rue  de  la  Charit  21 1000    BRUXELLES ","Ville de Bruxelles"
7097109,"1000",2,100,,1250,8/1/2017,240,0,"Apartment","Square  Saintelette   1000    Brussels  City ","Ville de Bruxelles"
7096777,"1000",2,100,,1200,7/31/2017,,,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7094730,"1000",2,208,,2500,7/29/2017,91,0,"Apartment","Rue  de  Livourne  97 1000    Bruxelles ","Ville de Bruxelles"
7093991,"1000",2,100,,1100,7/28/2017,315,9,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7093958,"1000",2,75,,970,7/28/2017,194,4,"House","Rue  du  Cardinal  17 1000    Bruxelles ","Ville de Bruxelles"
7093852,"1000",2,115,,1400,7/28/2017,77,1,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7091790,"1000",3,216,,2500,7/27/2017,100,0,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7090320,"1000",2,120,,2350,7/26/2017,227,2,"Apartment","Rue  de  ecuyer  38 1000    Brussels  City ","Ville de Bruxelles"
7090319,"1000",2,100,,1400,7/26/2017,287,1,"House","Impasse   SaintJacques   1000    Brussels  City ","Ville de Bruxelles"
7090318,"1000",2,110,,1400,7/26/2017,441,4,"Apartment","Vieux  March  Aux  Grains  55 1000    Brussels  City ","Ville de Bruxelles"
7089042,"1000",2,110,,2050,7/25/2017,120,0,"Apartment","Rue  du  pin  31    37 1000    Bruxelles ","Ville de Bruxelles"
7088430,"1000",2,103,,1275,7/24/2017,32,0,"Apartment","Rue    Lepage  17 1000    Bruxelles  ville ","Ville de Bruxelles"
7086141,"1000",2,105,,1400,7/21/2017,136,7,"Apartment","Rue   de  la  Chapelle   1000    Bruxelles ","Ville de Bruxelles"
7084664,"1000",2,93,,1550,7/20/2017,88,1,"Apartment","Rue  SainteAnne   1000    Bruxelles ","Ville de Bruxelles"
7081732,"1000",5,200,,2500,7/18/2017,263,1,"Apartment","Rue  Paul  Emile  Janson   1000    Bruxelles ","Ville de Bruxelles"
7080410,"1000",2,70,,850,7/17/2017,,,"Apartment","Boulevard  Anspach  188 1000    Bruxelles ","Ville de Bruxelles"
7079322,"1000",5,140,,1600,7/15/2017,,,"House","Rue  Lacaille   1000    Bruxelles ","Ville de Bruxelles"
7077263,"1000",4,275,,3400,7/14/2017,12,0,"Apartment","Rue   de  Livourne  158 1000    Ixelles ","Ville de Bruxelles"
7077210,"1000",3,120,,1500,7/14/2017,125,0,"Apartment","Rue  de  leopold  lenders    1000    Brussels  City ","Ville de Bruxelles"
7077209,"1000",2,120,,1300,7/14/2017,97,3,"Apartment","Rue  de  la  senne  25 1000    Bruxelles ","Ville de Bruxelles"
7075476,"1000",5,300,250,2600,7/13/2017,,,"House","Square  des  Nations  12 1000    Brussels  City ","Ville de Bruxelles"
7075425,"1000",2,85,,1200,7/13/2017,155,3,"Apartment","Square  Marguerite  42 1000    Bruxelles ","Ville de Bruxelles"
7074100,"1000",6,,30,2650,7/12/2017,23,0,"House","1000    Brussels  City ","Ville de Bruxelles"
7073937,"1000",3,147,,2300,7/12/2017,17,1,"House","rue  Brederode  29 1000    Bruxelles   ","Ville de Bruxelles"
7067896,"1000",2,105,,1500,7/7/2017,112,0,"House","1000    Bruxelles   ","Ville de Bruxelles"
7067398,"1000",3,190,,2650,7/7/2017,72,0,"Apartment","Avenue  Emile   De  Mot   1000    Ixelles ","Ville de Bruxelles"
7065494,"1000",5,270,170,2750,7/6/2017,99,1,"House","1000    Bruxelles ","Ville de Bruxelles"
7065491,"1000",2,107,,1550,7/6/2017,95,2,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7065375,"1000",2,140,,2200,7/6/2017,58,0,"Apartment","Rue  NotreSeigneur  12 1000    Bruxelles ","Ville de Bruxelles"
7064668,"1000",3,175,,1250,7/5/2017,435,3,"House","1000    Bruxelles ","Ville de Bruxelles"
7060065,"1000",3,150,,1800,7/2/2017,64,2,"House","rue  de  Rollebeek  27 1000    BRUXELLES ","Ville de Bruxelles"
7060055,"1000",4,260,,2750,7/2/2017,40,0,"House","1000    Bruxelles ","Ville de Bruxelles"
7059147,"1000",2,90,,1700,7/1/2017,,,"Apartment","Rue   de  la  Charit  21 1000    BRUXELLES ","Ville de Bruxelles"
7058612,"1000",2,160,,1950,7/1/2017,11,0,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7058611,"1000",2,110,,1750,7/1/2017,9,0,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7058610,"1000",2,191,,5200,7/1/2017,13,1,"Apartment","1000     Bruxelles ","Ville de Bruxelles"
7058607,"1000",2,190,,2150,7/1/2017,8,0,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
7058602,"1000",2,116,,2950,7/1/2017,39,0,"Apartment","Rue  de  Livourne  80 1000    Bruxelles ","Ville de Bruxelles"
7057259,"1000",4,,40,1400,6/30/2017,642,9,"House","Rue  des  Conf  87 1000    Bruxelles   ville ","Ville de Bruxelles"
7056375,"1000",5,260,,2750,6/30/2017,77,3,"House","1000    Bruxelles ","Ville de Bruxelles"
7056202,"1000",5,325,,2400,6/30/2017,180,5,"House","1000    BRUXELLES ","Ville de Bruxelles"
7055722,"1000",5,254,1,2500,6/29/2017,290,5,"House","Avenue  MicheAnge  49 1000    Brussels  City ","Ville de Bruxelles"
7053419,"1000",2,140,,2200,6/28/2017,147,1,"Apartment","Rue  NotreSeigneur  12 1000    Bruxelles ","Ville de Bruxelles"
7050820,"1000",4,240,,2500,6/26/2017,224,0,"House","1000    BRUXELLES ","Ville de Bruxelles"
7045058,"1000",4,215,,3570,6/22/2017,186,0,"Apartment","Avenue  de  la  Renaissance  21 1000    Bruxelles ","Ville de Bruxelles"
7045057,"1000",4,210,,2480,6/22/2017,542,8,"House","Rue  SaintQuentin  34 1000    Bruxelles ","Ville de Bruxelles"
7045056,"1000",2,115,,2020,6/22/2017,152,1,"Apartment","Avenue  de  la   Renaissance  14 1000    Bruxelles ","Ville de Bruxelles"
7045054,"1000",2,95,,1300,6/22/2017,396,2,"Apartment","Rue  du   canon  21 1000    Brussels  City ","Ville de Bruxelles"
7044454,"1000",2,110,,1100,6/21/2017,621,13,"Apartment","Rue  SaintJean  2733 1000    BRUXELLES ","Ville de Bruxelles"
7041316,"1000",2,154,,1150,6/20/2017,1200,7,"House","place  de  Yser  10 1000    Bruxelles ","Ville de Bruxelles"
7040890,"1000",2,110,,1250,6/20/2017,338,3,"Apartment","Rue  de  la  Violette  35 1000    Bruxelles ","Ville de Bruxelles"
7040888,"1000",2,160,,3500,6/20/2017,486,2,"Apartment","Boulevard  de  waterloo  26 1000    Bruxelles ","Ville de Bruxelles"
7040887,"1000",2,100,,1950,6/20/2017,223,1,"Apartment","Rue  de  la  gence  26 1000    Brussels  City ","Ville de Bruxelles"
7040885,"1000",2,80,,1250,6/20/2017,174,0,"Apartment","Rue  Haute  136 1000    Bruxelles ","Ville de Bruxelles"
7038827,"1000",4,75,20,1800,6/18/2017,419,0,"House","Place  Surlet  de  Chokier   1000    Bruxelles  ville ","Ville de Bruxelles"
7037061,"1000",3,150,,2200,6/17/2017,512,4,"Apartment","Rue  Des  petit  Carmes  24C13 1000    Brussels  City ","Ville de Bruxelles"
7030950,"1000",4,200,,2400,6/14/2017,206,2,"House","1000    BRUXELLES ","Ville de Bruxelles"
7027998,"1000",6,240,,2800,6/13/2017,642,12,"House","Rue  des  conf  18 1000    Bruxelles ","Ville de Bruxelles"
7023322,"1000",3,140,70,1200,6/9/2017,371,10,"House","Rue  du  Marteau  53 1000    Brussels  City ","Ville de Bruxelles"
7022064,"1000",5,240,,2800,6/8/2017,78,2,"House","1000    Bruxelles   ","Ville de Bruxelles"
7022060,"1000",3,165,,2400,6/8/2017,37,0,"Apartment","Square  MarieLouise  60 1000    Bruxelles ","Ville de Bruxelles"
7019260,"1000",2,95,,875,6/7/2017,434,7,"Apartment","1000    BRUXELLES ","Ville de Bruxelles"
7015675,"1000",4,230,180,2500,6/4/2017,374,4,"House","1000    Brussels  City ","Ville de Bruxelles"
7012710,"1000",4,180,,2600,6/2/2017,118,0,"House","1000    Bruxelles   ","Ville de Bruxelles"
7012698,"1000",2,180,30,1395,6/2/2017,149,1,"House","1000    Bruxelles   ","Ville de Bruxelles"
7010945,"1000",2,90,,1700,6/1/2017,21,0,"Apartment","Rue  de   la  Charit  21 1000    BRUXELLES ","Ville de Bruxelles"
7008725,"1000",3,90,201,1300,5/31/2017,317,1,"House","rue  artois  46 1000    Brussels  City ","Ville de Bruxelles"
7008301,"1000",2,150,,2400,5/31/2017,31,1,"Apartment","Rue  du  pin  17 1000    Bruxelles ","Ville de Bruxelles"
7003917,"1000",2,150,150,2100,5/27/2017,56,0,"House","Rue  du  Marronnier  17 1000    Brussels  City ","Ville de Bruxelles"
7002000,"1000",3,105,,1900,5/25/2017,199,3,"Apartment","Chauss  Etterbeek  43 1000    Bruxelles ","Ville de Bruxelles"
7001999,"1000",3,105,,2400,5/25/2017,69,1,"House","Chauss  Etterbeek  43 1000    Bruxelles ","Ville de Bruxelles"
7001823,"1000",3,220,,1850,5/25/2017,152,5,"House","1000    Bruxelles ","Ville de Bruxelles"
7001822,"1000",2,120,,1220,5/25/2017,100,1,"Apartment",,"Ville de Bruxelles"
7001821,"1000",2,110,,1390,5/25/2017,95,0,"Apartment","1000    Bruxelles    ","Ville de Bruxelles"
7000457,"1000",3,200,,2200,5/24/2017,320,3,"House","Quai  des  Charbonnages  64 1000    Brussels  City ","Ville de Bruxelles"
6998016,"1000",2,134,,1600,5/23/2017,26,0,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
6997227,"1000",5,200,,1800,5/22/2017,271,4,"House","1000    BRUXELLES ","Ville de Bruxelles"
6996895,"1000",2,115,,1000,5/22/2017,256,4,"Apartment","1000     BRUXELLES ","Ville de Bruxelles"
6996068,"1000",2,100,,1250,5/21/2017,281,2,"House","Place  des  Barricades   1000    Bruxelles ","Ville de Bruxelles"
6996067,"1000",2,180,,2150,5/21/2017,241,1,"Apartment","Avenue  marnix  19A 1000    Bruxelles ","Ville de Bruxelles"
6992706,"1000",3,134,148,1200,5/18/2017,856,17,"House","1000    Bruxelles ","Ville de Bruxelles"
6991520,"1000",2,160,,1950,5/18/2017,277,1,"Apartment","Rue  de  Namur  43 1000    Bruxelles ","Ville de Bruxelles"
6991517,"1000",2,145,,2200,5/18/2017,73,1,"Apartment","Place  du  Grand  Sablon  36 1000    Bruxelles ","Ville de Bruxelles"
6989733,"1000",3,160,,2800,5/17/2017,239,0,"Apartment","Avenue  Louise  288 1000    Ixelles ","Ville de Bruxelles"
6988575,"1000",3,160,,2450,5/16/2017,92,1,"Apartment","Avenue  de  la  Renaissance  201D 1000    Bruxelles ","Ville de Bruxelles"
6988573,"1000",5,250,,3500,5/16/2017,145,2,"House","1000    Bruxelles ","Ville de Bruxelles"
6988162,"1000",2,105,,1400,5/16/2017,280,5,"Apartment","rue  du  Marteau  57 1000    Bruxelles ","Ville de Bruxelles"
6983956,"1000",2,77,,1150,5/13/2017,426,8,"Apartment","Impasse  Saintjacques  16A 1000    Brussels  City ","Ville de Bruxelles"
6982646,"1000",2,165,,1300,5/12/2017,304,6,"Apartment","Rue  Ducale  75 1000    Bruxelles ","Ville de Bruxelles"
6981931,"1000",3,140,90,1600,5/12/2017,366,8,"House","Rue  de  Dinant  14 1000    Bruxelles ","Ville de Bruxelles"
6980176,"1000",3,150,,2200,5/11/2017,455,2,"House","Rue  de  la  gence  29 1000    Brussels  City ","Ville de Bruxelles"
6974902,"1000",5,270,,2700,5/8/2017,440,10,"House","Rue  Charles  Martel  42 1000    Bruxelles ","Ville de Bruxelles"
6974133,"1000",2,135,,1350,5/8/2017,569,6,"Apartment","Rue  de  etuve  81 1000    Brussels  City ","Ville de Bruxelles"
6974131,"1000",2,90,,1100,5/8/2017,1113,7,"Apartment","Rue  du  faucon  17 1000    Brussels  City ","Ville de Bruxelles"
6966022,"1000",5,370,500,1645,5/3/2017,1076,7,"House","1000    Brussels  City ","Ville de Bruxelles"
6964578,"1000",2,140,,2200,5/2/2017,490,0,"Apartment","Rue  des  Sablons   1000    Bruxelles  ville ","Ville de Bruxelles"
6963648,"1000",3,110,60,1400,5/2/2017,1184,9,"House","Rue  Le  Tintoret  14A 1000    Brussels  City ","Ville de Bruxelles"
6961163,"1000",2,166,,1575,4/28/2017,60,0,"Apartment","Rue    Lepage  17 1000    Bruxelles  ville ","Ville de Bruxelles"
6961128,"1000",2,103,,1300,4/28/2017,66,0,"Apartment","Rue    Lepage  17 1000    Bruxelles  ville ","Ville de Bruxelles"
6960958,"1000",2,120,,2100,4/28/2017,20,0,"House","1000    BRUXELLES ","Ville de Bruxelles"
6960828,"1000",2,94,,1400,4/28/2017,55,1,"Apartment","Rue    Lepage  17 1000    Brussels  City ","Ville de Bruxelles"
6960744,"1000",3,140,,2000,4/28/2017,116,0,"House","Rue    Lepage  17 1000    Brussels  City ","Ville de Bruxelles"
6959864,"1000",2,90,,1250,4/28/2017,110,2,"Apartment","Rue  de  la  Montagne  de  Oratoire  28 1000    Brussels  City ","Ville de Bruxelles"
6958235,"1000",2,105,110,1050,4/27/2017,168,2,"House","1000     Bruxelles ","Ville de Bruxelles"
6957443,"1000",2,120,,1600,4/26/2017,51,0,"House","1000    BRUXELLES ","Ville de Bruxelles"
6956613,"1000",2,100,,1200,4/26/2017,,,"House","Boulevard  Charlemagne  45 1000    Bruxelles ","Ville de Bruxelles"
6956597,"1000",2,80,,1400,4/26/2017,,,"Apartment","Avenue  de  uruguay  10 1000     Bruxelles ","Ville de Bruxelles"
6956410,"1000",4,338,,2700,4/26/2017,123,2,"House","1000    Bruxelles ","Ville de Bruxelles"
6952951,"1000",3,182,,2600,4/24/2017,127,0,"Apartment","Square  MarieLouise  60 1000     Bruxelles ","Ville de Bruxelles"
6948858,"1000",2,105,125,1050,4/20/2017,712,10,"House","Rue  des  Fabriques  67 1000    Bruxelles  ville ","Ville de Bruxelles"
6946468,"1000",3,134,,2400,4/19/2017,307,2,"Apartment",,"Ville de Bruxelles"
6946467,"1000",3,170,,2500,4/19/2017,137,2,"Apartment","Square  MarieLouise  60 1000    Bruxelles ","Ville de Bruxelles"
6946020,"1000",2,180,,2200,4/19/2017,,,"Apartment",,"Ville de Bruxelles"
6945987,"1000",2,150,,1190,4/19/2017,,,"Apartment",,"Ville de Bruxelles"
6943717,"1000",3,140,,1550,4/17/2017,240,3,"Apartment","Square  Ambiorix  30 1000    Bruxelles ","Ville de Bruxelles"
6942128,"1000",2,110,,1600,4/15/2017,,,"House","1000    Bruxelles ","Ville de Bruxelles"
6942127,"1000",2,110,,1400,4/15/2017,,,"House","1000    Bruxelles ","Ville de Bruxelles"
6937960,"1000",4,200,,2500,4/12/2017,309,4,"House","1000    BRUXELLES ","Ville de Bruxelles"
6937685,"1000",2,110,,1350,4/12/2017,81,3,"Apartment","1000    Bruxelles ","Ville de Bruxelles"
6936338,"1000",2,,,1500,4/11/2017,304,1,"House","1000    Bruxelles ","Ville de Bruxelles"
6931717,"1000",3,120,,1350,4/7/2017,685,7,"Apartment","Rue   de  laeken  154 1000    Brussels  City ","Ville de Bruxelles"
6929341,"1000",2,87,,1250,4/5/2017,32,0,"Apartment","Rue  de   Ruysbroeck  55 1000    Bruxelles  ville ","Ville de Bruxelles"
